Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1777199,ROUND,0.31,VS1,K,EX,EX,EX,F,4.33-4.35×2.70,911.2
1786407,ROUND,0.35,SI2,I,VG,EX,VG,N,4.39-4.44×2.83,911.21
1598759,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.97-3.99×2.39,911.38
1679373,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.84-3.89×2.46,911.38
1611139,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.95-3.98×2.38,911.38
1721711,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.90-3.93×2.42,911.38
1679361,ROUND,0.23,VVS2,D,EX,VG,EX,N,3.93-3.94×2.47,911.38
1598759,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.97-3.99×2.39,911.38
1679373,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.84-3.89×2.46,911.38
1611139,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.95-3.98×2.38,911.38
1721711,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.90-3.93×2.42,911.38
1679361,ROUND,0.23,VVS2,D,EX,VG,EX,N,3.93-3.94×2.47,911.38
1655307,ROUND,0.21,VVS1,F,EX,EX,EX,N,3.85-3.86×2.36,911.48
1655307,ROUND,0.21,VVS1,F,EX,EX,EX,N,3.85-3.86×2.36,911.48
1789802,ROUND,0.3,SI2,D,EX,EX,VG,M,4.25-4.29×2.65,911.94
1798150,ROUND,0.3,VVS1,K,VG,EX,VG,F,4.18-4.24×2.64,912.97
1741863,ROUND,0.29,SI1,F,VG,EX,VG,N,4.35-4.38×2.58,913.87
1769323,ROUND,0.31,VS1,E,F,GD,GD,N,4.42-4.47×2.50,914.37
1757176,ROUND,0.3,SI1,G,GD,GD,GD,F,4.27-4.33×2.65,914.54
1784932,ROUND,0.29,SI1,D,VG,VG,GD,N,4.27-4.31×2.61,914.85
1792983,ROUND,0.3,VS2,J,EX,EX,VG,F,4.24-4.29×2.65,915
1790856,ROUND,0.3,VS2,J,EX,EX,VG,F,4.33-4.37×2.62,915
1790854,ROUND,0.3,VS2,J,VG,EX,VG,F,4.26-4.29×2.58,915
1792561,ROUND,0.3,VS2,J,VG,EX,EX,F,4.39-4.41×2.57,915
1732551,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.90-3.92×2.43,915.02
1732551,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.90-3.92×2.43,915.02
1586138,ROUND,0.23,VS1,E,EX,EX,EX,F,3.89-3.91×2.44,915.2
1618632,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.37,915.2
1764929,ROUND,0.23,VS1,E,EX,EX,VG,N,3.91-3.93×2.43,915.2
1618631,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.41,915.2
1539363,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.44,915.2
1586151,ROUND,0.23,VS1,E,EX,EX,EX,F,3.91-3.92×2.45,915.2
1586171,ROUND,0.23,VS1,E,EX,EX,EX,F,3.92-3.94×2.45,915.2
1618634,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.39,915.2
1598790,ROUND,0.23,VS2,E,EX,VG,VG,N,3.95-3.98×2.38,915.2
1598789,ROUND,0.23,VS2,E,EX,VG,VG,N,3.93-3.94×2.44,915.2
1586023,ROUND,0.23,VS2,E,EX,EX,VG,N,3.91-3.92×2.46,915.2
1674039,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.39,915.2
1674040,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.41,915.2
1701483,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.40,915.2
1701482,ROUND,0.23,VS2,F,EX,EX,EX,N,3.96-3.99×2.43,915.2
1701481,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.39,915.2
1763854,ROUND,0.23,VS2,F,EX,EX,EX,N,3.99-4.02×2.43,915.2
1674052,ROUND,0.23,VS2,F,EX,EX,EX,N,3.94-3.95×2.43,915.2
1763855,ROUND,0.23,VS2,F,EX,EX,EX,N,3.96-3.99×2.45,915.2
1763856,ROUND,0.23,VS2,F,EX,EX,EX,N,3.95-3.98×2.39,915.2
1674053,ROUND,0.23,VS2,F,EX,EX,EX,N,3.96-3.98×2.41,915.2
1763857,ROUND,0.23,VS2,F,EX,EX,EX,N,3.91-3.92×2.42,915.2
1665027,ROUND,0.23,VS2,F,EX,EX,EX,N,3.91-3.94×2.43,915.2
1763766,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.93×2.45,915.2
1763762,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.40,915.2
1732561,ROUND,0.23,VS1,D,EX,EX,EX,N,3.94-3.96×2.46,915.2
1611177,ROUND,0.23,VS1,D,EX,EX,EX,N,3.91-3.95×2.43,915.2
1763764,ROUND,0.23,VS1,D,EX,EX,EX,N,3.88-3.91×2.43,915.2
1586138,ROUND,0.23,VS1,E,EX,EX,EX,F,3.89-3.91×2.44,915.2
1618632,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.37,915.2
1764929,ROUND,0.23,VS1,E,EX,EX,VG,N,3.91-3.93×2.43,915.2
1618631,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.41,915.2
1539363,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.44,915.2
1586151,ROUND,0.23,VS1,E,EX,EX,EX,F,3.91-3.92×2.45,915.2
1586171,ROUND,0.23,VS1,E,EX,EX,EX,F,3.92-3.94×2.45,915.2
1618634,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.39,915.2
1598790,ROUND,0.23,VS2,E,EX,VG,VG,N,3.95-3.98×2.38,915.2
1598789,ROUND,0.23,VS2,E,EX,VG,VG,N,3.93-3.94×2.44,915.2
1586023,ROUND,0.23,VS2,E,EX,EX,VG,N,3.91-3.92×2.46,915.2
1674039,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.39,915.2
1674040,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.41,915.2
1701483,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.40,915.2
1701482,ROUND,0.23,VS2,F,EX,EX,EX,N,3.96-3.99×2.43,915.2
1701481,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.39,915.2
1763854,ROUND,0.23,VS2,F,EX,EX,EX,N,3.99-4.02×2.43,915.2
1674052,ROUND,0.23,VS2,F,EX,EX,EX,N,3.94-3.95×2.43,915.2
1763855,ROUND,0.23,VS2,F,EX,EX,EX,N,3.96-3.99×2.45,915.2
1763856,ROUND,0.23,VS2,F,EX,EX,EX,N,3.95-3.98×2.39,915.2
1674053,ROUND,0.23,VS2,F,EX,EX,EX,N,3.96-3.98×2.41,915.2
1763857,ROUND,0.23,VS2,F,EX,EX,EX,N,3.91-3.92×2.42,915.2
1665027,ROUND,0.23,VS2,F,EX,EX,EX,N,3.91-3.94×2.43,915.2
1763766,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.93×2.45,915.2
1763762,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.40,915.2
1732561,ROUND,0.23,VS1,D,EX,EX,EX,N,3.94-3.96×2.46,915.2
1611177,ROUND,0.23,VS1,D,EX,EX,EX,N,3.91-3.95×2.43,915.2
1763764,ROUND,0.23,VS1,D,EX,EX,EX,N,3.88-3.91×2.43,915.2
1762695,ROUND,0.3,SI2,D,EX,EX,VG,M,4.31-4.35×2.63,915.51
1789821,ROUND,0.3,SI2,H,EX,VG,VG,F,4.31-4.33×2.65,915.52
1784928,ROUND,0.3,SI2,H,VG,EX,VG,N,4.24-4.28×2.69,915.52
1665512,ROUND,0.5,SI1,M,GD,VG,GD,ST,4.89-4.97×3.11,915.61
1791574,ROUND,0.37,VVS2,M,EX,EX,EX,M,4.57-4.60×2.88,915.79
1506829,ROUND,0.23,IF,G,EX,EX,EX,N,3.89-3.92×2.46,915.98
1506829,ROUND,0.23,IF,G,EX,EX,EX,N,3.89-3.92×2.46,915.98
1799519,ROUND,0.3,VS2,K,EX,VG,EX,N,4.33-4.35×2.62,916
1795528,ROUND,0.3,VS2,K,EX,EX,EX,N,4.30-4.32×2.68,916
1741856,ROUND,0.3,SI1,H,EX,EX,VG,M,4.32-4.35×2.64,916.05
1773309,ROUND,0.3,VS1,I,VG,EX,GD,F,4.24-4.29×2.72,916.49
1793022,ROUND,0.3,SI2,E,VG,EX,GD,N,4.29-4.36×2.58,917.04
1670438,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.95-3.98×2.40,917.16
1664968,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.93-3.96×2.40,917.16
1735226,ROUND,0.23,VVS2,D,EX,VG,EX,N,3.91-3.94×2.42,917.16
1670439,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.92-3.96×2.44,917.16
1541262,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.89-3.92×2.44,917.16
1773430,ROUND,0.3,SI2,F,VG,VG,VG,N,4.16-4.19×2.69,917.53
1768782,ROUND,0.3,SI2,F,VG,EX,VG,N,4.17-4.21×2.70,917.53
1795531,ROUND,0.3,SI1,D,GD,EX,VG,N,4.11-4.17×2.75,918.01
1763662,ROUND,0.3,SI1,E,VG,EX,GD,N,4.22-4.25×2.68,918.04
1771038,ROUND,0.3,SI2,D,GD,GD,FR,N,4.26-4.34×2.61,918.09
1742966,ROUND,0.33,SI2,G,EX,EX,EX,N,4.40-4.42×2.76,918.63
1746015,ROUND,0.29,SI1,D,EX,EX,EX,N,4.30-4.32×2.64,918.77
1739023,ROUND,0.3,VS2,I,VG,VG,GD,N,4.36-4.39×2.55,919.06
1798172,ROUND,0.3,VVS2,K,EX,EX,VG,N,4.28-4.31×2.65,919.06
1645445,ROUND,0.22,VS2,E,EX,EX,EX,N,3.86-3.89×2.41,919.11
1586521,ROUND,0.24,VVS1,G,EX,EX,EX,N,3.99-4.01×2.47,919.61
1763743,ROUND,0.24,VVS2,G,EX,EX,EX,N,3.95-3.98×2.47,919.61
1763744,ROUND,0.24,VVS2,G,EX,EX,EX,N,3.99-4.02×2.46,919.61
1586521,ROUND,0.24,VVS1,G,EX,EX,EX,N,3.99-4.01×2.47,919.61
1763743,ROUND,0.24,VVS2,G,EX,EX,EX,N,3.95-3.98×2.47,919.61
1763744,ROUND,0.24,VVS2,G,EX,EX,EX,N,3.99-4.02×2.46,919.61
1764889,ROUND,0.3,SI2,F,VG,EX,EX,N,4.22-4.25×2.63,919.61
1675235,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.91-3.92×2.36,919.85
1556438,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.89-3.91×2.36,919.85
1675235,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.91-3.92×2.36,919.85
1556438,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.89-3.91×2.36,919.85
1799566,ROUND,0.3,SI1,J,VG,EX,VG,N,4.13-4.20×2.70,920.09
1800574,ROUND,0.3,SI1,J,VG,VG,VG,N,4.23-4.26×2.64,920.09
1739943,ROUND,0.23,VS1,E,EX,EX,EX,F,3.93-3.95×2.45,920.22
1556394,ROUND,0.23,VS2,E,EX,EX,EX,N,3.90-3.93×2.42,920.22
1655417,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.39,920.22
1655416,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.40,920.22
1655418,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.45,920.22
1674038,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.00×2.42,920.22
1655415,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.43,920.22
1674054,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.38,920.22
1721739,ROUND,0.23,VS2,F,EX,EX,EX,N,3.93-3.95×2.38,920.22
1684799,ROUND,0.23,VS2,F,EX,EX,EX,N,4.02-4.03×2.40,920.22
1694084,ROUND,0.23,VS2,F,EX,EX,EX,N,4.03-4.04×2.39,920.22
1763765,ROUND,0.23,VS1,D,EX,EX,EX,N,3.91-3.94×2.43,920.22
1763771,ROUND,0.23,VS1,D,EX,EX,EX,N,3.96-3.99×2.38,920.22
1763768,ROUND,0.23,VS1,D,EX,EX,EX,N,3.94-3.96×2.43,920.22
1763767,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.43,920.22
1618618,ROUND,0.23,VS1,D,EX,EX,EX,N,3.97-4.00×2.41,920.22
1763769,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.42,920.22
1763770,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.96×2.43,920.22
1611176,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.00×2.38,920.22
1763763,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.97×2.39,920.22
1611175,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.01×2.39,920.22
1739943,ROUND,0.23,VS1,E,EX,EX,EX,F,3.93-3.95×2.45,920.22
1556394,ROUND,0.23,VS2,E,EX,EX,EX,N,3.90-3.93×2.42,920.22
1645444,ROUND,0.23,VS2,E,EX,EX,EX,F,4.01-4.04×2.41,920.22
1655417,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.39,920.22
1655416,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.40,920.22
1655418,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.45,920.22
1674038,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.00×2.42,920.22
1655415,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.43,920.22
1674054,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.38,920.22
1721739,ROUND,0.23,VS2,F,EX,EX,EX,N,3.93-3.95×2.38,920.22
1684799,ROUND,0.23,VS2,F,EX,EX,EX,N,4.02-4.03×2.40,920.22
1694084,ROUND,0.23,VS2,F,EX,EX,EX,N,4.03-4.04×2.39,920.22
1763765,ROUND,0.23,VS1,D,EX,EX,EX,N,3.91-3.94×2.43,920.22
1763771,ROUND,0.23,VS1,D,EX,EX,EX,N,3.96-3.99×2.38,920.22
1763768,ROUND,0.23,VS1,D,EX,EX,EX,N,3.94-3.96×2.43,920.22
1763767,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.43,920.22
1618618,ROUND,0.23,VS1,D,EX,EX,EX,N,3.97-4.00×2.41,920.22
1763769,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.42,920.22
1763770,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.96×2.43,920.22
1611176,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.00×2.38,920.22
1763763,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.97×2.39,920.22
1611175,ROUND,0.23,VS1,D,EX,EX,EX,N,3.98-4.01×2.39,920.22
1766778,ROUND,0.3,SI1,I,EX,VG,VG,N,4.26-4.30×2.67,920.61
1780195,ROUND,0.4,SI1,K,VG,EX,VG,N,4.56-4.61×2.97,920.8
1611173,ROUND,0.25,VVS2,H,EX,EX,EX,F,4.10-4.13×2.44,921.05
1799459,ROUND,0.3,VS1,J,GD,VG,FR,N,4.16-4.23×2.63,921.08
Eco Diamond LG200728,ROUND,0.5,SI2,E,EX,EX,EX,N,5.10X5.06X3.15,921.38
1506827,ROUND,0.23,IF,G,EX,EX,EX,N,3.95-3.98×2.41,921.39
1763694,ROUND,0.23,IF,G,EX,EX,EX,N,3.94-3.97×2.44,921.39
1763758,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.01-4.03×2.36,921.39
1791644,ROUND,0.3,VS2,I,EX,VG,VG,ST,4.23-4.27×2.67,921.57
1787735,ROUND,0.3,SI2,D,VG,VG,GD,N,4.27-4.31×2.62,921.57
1777197,ROUND,0.3,VS1,J,VG,EX,GD,N,4.27-4.31×2.58,922.11
1778316,ROUND,0.3,VS1,J,VG,EX,GD,N,4.16-4.20×2.69,922.11
1675192,ROUND,0.2,IF,E,EX,EX,EX,N,3.79-3.81×2.33,922.4
1769442,ROUND,0.3,SI1,I,EX,EX,EX,F,4.28-4.30×2.64,922.64
1786296,ROUND,0.4,VVS2,Q-R,EX,EX,EX,ST,4.69-4.71×2.94,922.74
1783624,ROUND,0.35,VS2,K,EX,EX,EX,M,4.55-4.58×2.84,923.06
1799410,ROUND,0.35,VVS2,L,VG,EX,EX,F,4.51-4.54×2.78,923.06
1784892,ROUND,0.3,SI1,F,GD,VG,GD,M,4.27-4.32×2.57,923.08
1793002,ROUND,0.3,SI1,F,GD,EX,GD,N,4.13-4.21×2.68,923.08
1787701,ROUND,0.3,SI1,F,GD,GD,GD,N,4.19-4.23×2.70,923.08
1789733,ROUND,0.3,VS2,J,VG,VG,GD,N,4.23-4.26×2.69,923.11
1766722,ROUND,0.3,VS2,J,EX,EX,VG,N,4.31-4.34×2.63,923.11
1791573,ROUND,0.3,VVS2,K,EX,EX,VG,N,4.25-4.30×2.65,923.11
1792642,ROUND,0.3,SI2,H,VG,VG,VG,N,4.26-4.29×2.64,923.13
1789797,ROUND,0.3,SI1,J,EX,EX,EX,F,4.34-4.36×2.62,923.13
1792621,ROUND,0.3,SI1,J,EX,EX,EX,F,4.29-4.32×2.67,923.13
1798147,ROUND,0.3,VVS1,J,EX,VG,EX,ST,4.32-4.35×2.65,923.59
1789739,ROUND,0.33,VS2,K,EX,EX,EX,N,4.43-4.46×2.78,923.59
1701479,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.07×2.47,923.65
1701479,ROUND,0.24,VS2,F,EX,EX,EX,N,4.04-4.07×2.47,923.65
1758170,ROUND,0.3,SI2,G,EX,EX,EX,N,4.23-4.26×2.68,924.09
1800567,ROUND,0.3,SI1,F,GD,EX,VG,F,4.18-4.21×2.64,924.6
1771043,ROUND,0.3,SI2,E,VG,EX,GD,N,4.15-4.20×2.68,924.62
1614211,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.35,924.63
1614211,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.35,924.63
1675234,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.95-3.96×2.33,924.68
1675234,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.95-3.96×2.33,924.68
1764900,ROUND,0.3,SI2,G,EX,EX,EX,F,4.36-4.39×2.60,925.14
1618636,ROUND,0.23,VS1,E,EX,EX,EX,F,4.00-4.03×2.41,925.68
1701446,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.95×2.45,925.68
1586140,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.43,925.68
1674041,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.01×2.44,925.68
1618654,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.38,925.68
1721732,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68
1674037,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68
1602660,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.95×2.43,925.68
1586078,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68
1602664,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.37,925.68
1602662,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.92×2.40,925.68
1655420,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-4.01×2.43,925.68
1602666,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.99×2.46,925.68
1586098,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68
1586064,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.92×2.44,925.68
1586086,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.47,925.68
1618655,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.42,925.68
1602661,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.39,925.68
1618636,ROUND,0.23,VS1,E,EX,EX,EX,F,4.00-4.03×2.41,925.68
1701446,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.95×2.45,925.68
1586140,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.43,925.68
1645418,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.40,925.68
1674041,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-4.01×2.44,925.68
1618654,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.38,925.68
1721732,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68
1674037,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68
1602660,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.95×2.43,925.68
1586078,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.40,925.68
1602664,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.37,925.68
1602662,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.92×2.40,925.68
1655420,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-4.01×2.43,925.68
1602666,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.99×2.46,925.68
1586098,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.45,925.68
1586064,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.92×2.44,925.68
1586086,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.47,925.68
1618655,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.42,925.68
1602661,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.39,925.68
1645449,ROUND,0.23,VS2,F,EX,EX,EX,N,3.91-3.92×2.41,925.68
1772355,ROUND,0.3,VS1,J,VG,EX,EX,F,4.27-4.30×2.65,926.68
1802168,ROUND,0.3,VS2,J,VG,EX,VG,F,4.18-4.25×2.69,926.69
1789674,ROUND,0.31,VS1,K,EX,EX,EX,N,4.38-4.40×2.68,926.91
1802252,ROUND,0.3,SI1,J,EX,EX,EX,F,4.28-4.31×2.63,927.17
1799565,ROUND,0.3,SI1,J,VG,VG,VG,N,4.17-4.23×2.69,927.17
1773314,ROUND,0.35,VS1,K,VG,EX,EX,F,4.61-4.62×2.71,927.76
1750115,ROUND,0.3,SI1,G,EX,EX,EX,ST,4.36-4.38×2.62,928.69
1795467,ROUND,0.3,VVS2,J,EX,EX,VG,M,4.25-4.30×2.68,928.72
1592479,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.43,928.86
1614231,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.97×2.39,928.86
1764923,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.42,928.86
1592479,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.43,928.86
1614231,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.97×2.39,928.86
1764923,ROUND,0.23,VVS2,D,EX,EX,VG,N,3.94-3.96×2.42,928.86
1502612,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.92-3.91×2.37,929.13
1502612,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.92-3.91×2.37,929.13
1586055,ROUND,0.24,VS1,F,VG,EX,EX,N,4.08-4.10×2.39,929.35
1618671,ROUND,0.24,VS2,F,EX,EX,EX,N,4.06-4.08×2.47,929.35
1586055,ROUND,0.24,VS1,F,VG,EX,EX,N,4.08-4.10×2.39,929.35
1618671,ROUND,0.24,VS2,F,EX,EX,EX,N,4.06-4.08×2.47,929.35
1773374,ROUND,0.3,VS2,H,VG,EX,GD,N,4.22-4.27×2.67,929.67
1771048,ROUND,0.3,SI2,H,EX,EX,VG,N,4.30-4.33×2.65,929.67
1740189,ROUND,0.3,VS1,I,GD,EX,VG,N,4.33-4.35×2.54,929.67
1799581,ROUND,0.3,SI2,F,GD,EX,FR,N,4.21-4.29×2.59,929.7
1799388,ROUND,0.3,VVS1,K,EX,EX,EX,F,4.28-4.31×2.66,929.7
1757162,ROUND,0.3,SI1,E,VG,GD,GD,N,4.42-4.44×2.57,929.75
1758148,ROUND,0.3,SI1,G,GD,VG,VG,N,4.33-4.37×2.56,929.75
1611168,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.03×2.46,930.14
1611169,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.04-4.05×2.42,930.14
1701425,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.45,930.14
1611170,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.05×2.40,930.14
1592385,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.46,930.14
1732557,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.49,930.14
1592384,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.05×2.47,930.14
1611168,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.03×2.46,930.14
1611169,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.04-4.05×2.42,930.14
1701425,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.45,930.14
1611170,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.05×2.40,930.14
1592385,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.46,930.14
1732557,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.49,930.14
1645368,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.43,930.14
1592384,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.05×2.47,930.14
1792640,ROUND,0.3,SI2,H,EX,EX,VG,N,4.28-4.31×2.66,930.21
1789819,ROUND,0.3,SI2,H,EX,EX,EX,F,4.31-4.32×2.65,930.21
1793016,ROUND,0.3,SI1,J,EX,EX,VG,N,4.26-4.29×2.66,930.21
1790783,ROUND,0.3,VS1,K,EX,EX,EX,N,4.31-4.34×2.62,930.21
1779722,ROUND,0.31,SI1,J,EX,EX,EX,F,4.33-4.35×2.69,930.53
1492357,ROUND,0.29,VS2,F,GD,VG,VG,F,4.09-4.13×2.70,930.55
1767801,ROUND,0.3,SI1,H,VG,VG,GD,N,4.31-4.34×2.57,930.73
1701442,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.42,930.75
1701448,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.42,930.75
1665009,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.40,930.75
1701444,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-3.99×2.36,930.75
1701445,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.42,930.75
1701447,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-4.00×2.44,930.75
1701460,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.94×2.43,930.75
1763797,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.42,930.75
1598772,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.92×2.46,930.75
1701461,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.99×2.38,930.75
1763799,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.96×2.44,930.75
